,year,type,country,sex_,age,species_,fatal_(y/n),date
5041,1930,Sea Disaster,mauritius,M,,,Y,Jan-1930
5042,1930,Unprovoked,okinawa,M,17,,N,1930
5043,1930,Unprovoked,south africa,M,,,Y,1930
5044,1929,Unprovoked,australia,M,16,Tiger shark,Y,26-Dec-1929
5045,1929,Unprovoked,australia,M,,,N,21-Dec-1929
5046,1929,Unprovoked,australia,F,17,"""a small shark""",N,16-Dec-1929
5047,1929,Unprovoked,australia,M,,,N,13-Dec-1929
5048,1929,Unprovoked,,M,20,,Y,Reported 09-Dec-1929
5049,1929,Unprovoked,australia,M,50s,,Y,Reported 03-Dec-1929
5050,1929,Sea Disaster,kiribati,M,,,Y,29-Nov-1929
5051,1929,Unprovoked,cuba,M,,,N,21-Nov-1929
5052,1929,Unprovoked,australia,M,,,N,20-Oct-1929
5053,1929,Unprovoked,spain,M,,,N,02-Oct-1929
5054,1929,Unprovoked,australia,M,42,,Y,01-Sep-1929
5055,1929,Unprovoked,usa,M,,,N,05-Aug-1929
5056,1929,Unprovoked,mexico,M,,,N,29-Jul-1929
5057,1929,Invalid,cape verde,F,,Shark involvement prior to death unconfirmed,,Reported 17-Jul-1929
5058,1929,Provoked,usa,M,,9-foot shark,N,23-Jun-1929
5059,1929,Unprovoked,australia,M,,,N,31-May-1929
5060,1929,Unprovoked,australia,M,,,N,Reported 26-Apr-1929
5061,1929,Unprovoked,australia,M,,,N,Reported 17-Apr-1929
5062,1929,Provoked,australia,M,19,"Grey nurse shark, 4' ",N,11-Apr-1929
5063,1929,Unprovoked,australia,M,,,Y,09-Apr-1929
5064,1929,Unprovoked,australia,M,,,Y,04-Apr-1929
5065,1929,Unprovoked,usa,M,26,,N,16-Mar-1929
5066,1929,Unprovoked,australia,M,,,Y,12-Mar-1929
5067,1929,Unprovoked,australia,M,9,"""a dog shark""",N,04-Mar-1929
5068,1929,Unprovoked,australia,M,12,"""a dog shark""",N,04-Mar-1929
5069,1929,Unprovoked,australia,M,20,,Y,18-Feb-1929
5070,1929,Boating,australia,,,"Blue pointer, 12'",N,09-Feb-1929
5071,1929,Unprovoked,australia,M,39,Galapagos shark,Y,08-Feb-1929
5072,1929,Unprovoked,australia,M,  ,,Y,27-Jan-1929
5073,1929,Unprovoked,new zealand,F,,,N,14-Jan-1929
5074,1929,Unprovoked,australia,M,14,12' shark,Y,12-Jan-1929
5075,1929,Boating,turkey,M,,,Y,06-Jan-1929
5076,1929,Unprovoked,fiji,M,,,Y,05-Jan-1929
5077,1929,Invalid,australia,M,,Invalid,,Reported 1929
5078,1929,Provoked,australia,M,,"""a dog shark""",N,Ca. 1929
5079,1929,Provoked,usa,M,,9' shark,N,1929
5080,1929,Unprovoked,australia,M,,,N,1929
5081,1929,Unprovoked,usa,M,27,,N,1929
5082,1928,Unprovoked,australia,M,,,N,21-Dec-1928
5083,1928,Provoked,usa,M,,"""Blue nose sharks""",N,18-Nov-1928
5084,1928,Boating,india,M,24,,N,Reported 15-Nov-1928
5085,1928,Sea Disaster,usa,M,,,Y,12-Nov-1928
5086,1928,Unprovoked,panama,M,17,Morenos leg  & part of his swim suit found in 9' shark caught two hours after the attack. Identified as carcharhinid shark by L. Schultz & C. Limbaugh on photograph,Y,04-Nov-1928
5087,1928,Unprovoked,usa,M,,,N,Sep-1928
5088,1928,Invalid,usa,M,,7' shark,,Reported 24-Aug-1928
5089,1928,Unprovoked,australia,M,,,N,11-Jul-1928
5090,1928,Provoked,italy,M,,"Species unknown, possibly a white shark",N,Late Jul-1928
5091,1928,Unprovoked,usa,M,,,N,Reported 24-Jun-1928
5092,1928,Invalid,india,M,,Shark involvement not confirmed,,27-May-1928
5093,1928,Unprovoked,australia,M,,Tiger shark,N,Reported 14-Apr-1928
5094,1928,Unprovoked,australia,M,19,,N,14-Apr-1928
5095,1928,Unprovoked,jamaica,M,,,Y,09-Apr-1928
5096,1928,Unprovoked,australia,M,15,4' shark,N,06-Apr-1928
5097,1928,Unprovoked,australia,M,28,,Y,04-Apr-1928
5098,1928,Unprovoked,australia,M,,,N,Reported 28-Mar-1928
5099,1928,Unprovoked,australia,M,,,Y,20-Feb-1928
5100,1928,Unprovoked,costa rica,F,,,N,Feb-1928
5101,1928,Unprovoked,costa rica,M,,,N,Feb-1928
5102,1928,Unprovoked,australia,M,78,,Y,27-Jan-1928
5103,1928,Invalid,usa,,,Shark involvement not confirmed,,21-Jan-1928
5104,1928,Invalid,usa,M,,Shark involvement not confirmed,,Some time between 08-Jan-1928 & 21-Jan-1928
5105,1928,Unprovoked,south africa,F,,,N,02-Jan-1928
5106,1928,Unprovoked,south africa,M,18,1.2 m [4'] shark,N,Jan-1928
5107,1928,Unprovoked,south africa,M,25,,N,1928
5108,1927,Unprovoked,south africa,M,17,"White shark, 4.4 m [14.5'] . ",Y,28-Dec-1927
5109,1927,Sea Disaster,australia,,,,Y,03-Nov-1927
5110,1927,Sea Disaster,brazil,,,,Y,25-Oct-1927
5111,1927,Unprovoked,australia,M,,,N,12-Oct-1927
5112,1927,Unprovoked,fiji,M,,,N,Oct-1927
5113,1927,Boating,australia,,,,N,03-Jul-1927
5114,1927,Sea Disaster,philippines,,,,Y,29-May-1927
5115,1927,Unprovoked,australia,M,,,Y,Reported 09-May 1927
5116,1927,Unprovoked,australia,M,,,N,20-Apr-1927
5117,1927,Unprovoked,australia,M,,,N,08-Apr-1927
5118,1927,Unprovoked,australia,M,17,Grey nurse shark?,N,11-Mar-1927
5119,1927,Provoked,nicaragua,M,,,N,14-Feb-1927
5120,1927,Unprovoked,australia,M,,,N,09-Feb-1927
5121,1927,Provoked,new zealand,M,70,Mako shark,N,Feb-1927
5122,1927,Unprovoked,south africa,M,,"Raggedtooth shark, 1.5 m [5'] ",N,20-Jan-1927
5123,1927,Unprovoked,usa,M,,,N,Reported 08-Jan-1927
5124,1927,Unprovoked,australia,M,15,3.7 m [12'] shark,Y,03-Jan-1927
5125,1927,Unprovoked,australia,M,10,,Y,1927
5126,1927,Unprovoked,australia,M,,,N,1927
5127,1926,Unprovoked,australia,M,,,Y,Reported 02-Dec-1926
5128,1926,Unprovoked,australia,M,,,N,17-Nov-1926
5129,1926,Unprovoked,papua new guinea,M,,,Y,Reported 29-Oct-1926
5130,1926,Unprovoked,australia,M,17,"Grey nurse shark, 4'",N,23-Oct-1926
5131,1926,Sea Disaster,bermuda,,,,N,23-Oct-1926
5132,1926,Unprovoked,papua new guinea,M,,,Y,Reported 06-Sep-1926
5133,1926,Unprovoked,usa,M,18,,Y,24-Aug-1926
5134,1926,Unprovoked,italy,M,20,Said to involve 6 to 7 m [20' to 23'] white shark,Y,23-Jul-1926
5135,1926,Boating,usa,M,,"""whiptail shark"" (thresher shark?)",N,12-Jul-1926
5136,1926,Unprovoked,usa,M,15,1.5 m [5'] white shark or sevengill shark,N,08-Jul-1926
5137,1926,Invalid,spain,M,,"Questionable, 2m shark suspected",,03-Jul-1926
5138,1926,Unprovoked,usa,M,,"White shark, 3.8 m [12.5']  ",Y,18-May-1926
5139,1926,Unprovoked,south atlantic ocean,M,26,,N,22-Apr-1926
5140,1926,Unprovoked,usa,F,,"According to Carlsmith, the shark's mouth was 3' wide",N,07-Apr-1926
5141,1926,Unprovoked,australia,F,,"White shark, 3.7 m [12']  ",Y,17-Mar-1926
5142,1926,Unprovoked,south africa,M,,"""a blue shark""",N,26-Jan-1926
5143,1926,Unprovoked,australia,M,,,N,Jan-1926
5144,1926,Unprovoked,monaco,M,,,Y,Summer of 1926
5145,1926,Provoked,new zealand,M,,,N,1926
5146,1926,Unprovoked,singapore,F,,,Y,1926
5147,1926,Unprovoked,south africa,M,,,UNKNOWN,1926
5148,1925,Unprovoked,australia,M,55,"Tiger shark, 4 m [13'] female",Y,22-Nov-1925
5149,1925,Unprovoked,usa,F,,,N,Nov-1925
5150,1925,Unprovoked,usa,M,,,N,Nov-1925
5151,1925,Provoked,spain,M,,,N,04-Sep-1925
5152,1925,Unprovoked,england,M,,,N,03-Sep-1925
5153,1925,Unprovoked,usa,F,,,N,02-Aug-1925
5154,1925,Invalid,australia,,,Shark involvement prior to death unconfirmed,,15-Jun-1925
5155,1925,Unprovoked,usa,M,,,N,May 1925
5156,1925,Unprovoked,australia,M,16,Said to be a small shark,N,07-Mar-1925 or 27-Mar-1925
5157,1925,Unprovoked,australia,M,16,,Y,12-Mar-1925
5158,1925,Unprovoked,papua new guinea,M,A.M.,,Y,10-Mar-1925
5159,1925,Unprovoked,usa,M,,,N,Reported 27-Jan-1925
5160,1925,Unprovoked,canada,M,,2.1 m [7'] shark,N,08-Jan-1925
5161,1925,Unprovoked,fiji,M,,,N,1925
5162,1924,Unprovoked,mexico,F,,1.8 m shark,Y,25-Nov-1924
5163,1924,Unprovoked,panama,M,35,,N,24-Nov-1924
5164,1924,Unprovoked,usa,M,35,,Y,21-Nov-1924
5165,1924,Provoked,french polynesia,M,,,N,Reported 31-Oct-1924
5166,1924,Unprovoked,australia,M,,10' shark,N,18-Oct-1924
5167,1924,Unprovoked,usa,M,,"Mako shark, 1.9 m [6.5']. Tooth fragment recovered & identified by J.T. Nichols.",N,31-Jul-1924
5168,1924,Provoked,england,M,,12' shark,N,14-Jul-1924
5169,1924,Boating,usa,M,?    &   14,,N,04-Jul-1924
5170,1924,Provoked,usa,M,,,N,18-Jun-1924
5171,1924,Unprovoked,australia,M,20,,Y,25-Apr-1924
5172,1924,Unprovoked,panama,M,21,,N,22-Apr-1924
5173,1924,Invalid,australia,M,,Questionable,,20-Apr-1924
5174,1924,Unprovoked,solomon islands,M,,,N,Reported 28-Mar-1924
5175,1924,Boating,spain,,,3.5 m shark,N,24-Mar-1924
5176,1924,Unprovoked,australia,F,30,,N,13-Feb-1924
5177,1924,Invalid,australia,M,,Shark involvement prior to death unconfirmed,,08-Feb-1924
5178,1924,Unprovoked,south africa,M,22,,Y,29-Jan-1924
5179,1924,Unprovoked,south africa,M,,,N,25-Jan-1924
5180,1924,Unprovoked,australia,M,16,3 m [10'] shark,Y,09-Jan-1924
5181,1923,Unprovoked,australia,M,,,N,12-Dec-1923
5182,1923,Unprovoked,australia,M,,,Y,02-Dec-1923
5183,1923,Unprovoked,australia,M,,,Y,23-Nov-1923
5184,1923,Invalid,australia,M,,Shark involvement suspected but not confirmed,,02-Nov-1923
5185,1923,Invalid,australia,M,,Shark involvement prior to death unconfirmed,,20-Oct-1923
5186,1923,Boating,australia,,,"""a very large shark""",N,17-Oct-1923
5187,1923,Unprovoked,australia,M,,,N,16-Oct-1923
5188,1923,Unprovoked,guyana,M,,,N,08-Aug-1923
5189,1923,Unprovoked,australia,M,,,N,Reported 02-Jul-1923
5190,1923,Boating,australia,M,,,Y,16-Jun-1923
5191,1923,Boating,mexico,,,,N,06-Jun-1923
5192,1923,Unprovoked,australia,M,,,N,Reported 23-May-1923
5193,1923,Unprovoked,australia,M,,,Y,22-May-1923
5194,1923,Unprovoked,australia,M,,,N,18-Mar-1923
5195,1923,Unprovoked,usa,M,25,,N,Feb-1923
5196,1923,Invalid,australia,M,,Shark involvement prior to death was not confirmed,,27-Jan-1923
5197,1923,Unprovoked,australia,M,13,,Y,27-Jan-1923
5198,1923,Invalid,cuba,M,,"Atkins' remains were recovered from a dusky shark, C. obscurus, by Capt. W. F. Young, shark fisherman",,14-Jan-1923
5199,1923,Boating,usa,M,,,N,1923
5200,1923,Unprovoked,philippines,M,,,Y,1923-1924
5201,1923,Provoked,usa,M,,,N,1923
5202,1922,Unprovoked,usa,F,,,Y,14-Dec-1922
5203,1922,Unprovoked,australia,M,19,"2.7 m [9'] ""blue"" shark",Y,05-Dec-1922
5204,1922,Unprovoked,barbados,M,16,,Y,29-Sep-1922
5205,1922,Invalid,australia,M,,Shark involvement prior to death unconfirmed,,29-Oct-1922
5206,1922,Unprovoked,usa,M,,,N,28-Sep-1922
5207,1922,Unprovoked,england,M,,,Y,Reported 26-Sep-1922
5208,1922,Boating,usa,,,"""A pack of 6 sharks""",N,Reported 21-Sep-1922
5209,1922,Unprovoked,usa,M,,,N,19-Jul-1922
5210,1922,Unprovoked,usa,F,18,1.8 m [6'] shark,Y,17-Jun-1922
5211,1922,Unprovoked,jamaica,M,19,6' shark,Y,24-May 1922
5212,1922,Unprovoked,south africa,M,18,"White shark, 12', identity confirmed by tooth fragment, witness and photograph of captured shark ",N,06-May-1922
5213,1922,Unprovoked,australia,M,,,Y,26-Apr-1922
5214,1922,Unprovoked,jamaica,M,,,N,20-Mar-1922
5215,1922,Unprovoked,jamaica,F,14,2.7 m [9'] shark later captured by Mitchell-Hedges,Y,13-Mar-1922
5216,1922,Unprovoked,australia,M,21,"White shark, 2.4 m [8'] ",Y,02-Mar-1922
5217,1922,Invalid,australia,M,,Shark involvement prior to death unconfirmed,,Reported 02-Feb-1922
5218,1922,Unprovoked,australia,M,18,White shark,Y,04-Feb-1922
5219,1922,Unprovoked,iraq,M,,,Y,Reported 28-Jan-1922
5220,1922,Unprovoked,australia,M,54,,Y,15-Jan-1922
5221,1922,Unprovoked,australia,M,,Grey nurse shark?,N,13-Jan-1922
5222,1922,Unprovoked,australia,M,26,,Y,04-Jan-1922
5223,1921,Unprovoked,australia,M,20,,N,11-Dec-1921
5224,1921,Unprovoked,australia,M,8,,Y,27-Nov-1921
5225,1921,Unprovoked,australia,M,40,,N,27-Nov-1921
5226,1921,Unprovoked,fiji,,,,Y,Reported 15-Nov-1921
5227,1921,Unprovoked,australia,M,,,N,12-Oct-1921
5228,1921,Unprovoked,australia,M,22,,Y,04-Oct-1921
5229,1921,Provoked,england,M,,"Blue shark, 4' ",N,Sep-1921
5230,1921,Unprovoked,australia,M,,,N,Reported 29-Aug-1929
5231,1921,Unprovoked,philippines,M,21,,Y,28-Aug-1921
5232,1921,Unprovoked,cuba,M,,,Y,21-Jul-1921
5233,1921,Invalid,philippines,,,Questionable,,Reported 11-Jan-1921
5234,1920,Unprovoked,australia,M,,4' to 5' shark,N,29-Nov-1920
5235,1921,Unprovoked,haiti,M,,Comrades saw shark's tail appear about 5' away,Y,22-Aug-1921
5236,1920,Unprovoked,australia,M,,"15* to 24"" dog shark",N,22-Nov-1920
5237,1920,Sea Disaster,philippines,M,,,Y,04-Nov-1920
5238,1920,Invalid,usa,M,30,Questionable,,14-Jul-1920
5239,1920,Unprovoked,australia,M,,,N,Reported 06-Jul-1920
5240,1920,Unprovoked,usa,M,13,,N,29-Jun-1920
5241,1920,Provoked,canada,,,15',N,27-Jun-1920
5242,1920,Unprovoked,australia,M,20,,N,08-Mar-1920
5243,1920,Unprovoked,australia,M,,,N,Reported 24-Jan-1920
5244,1920,Unprovoked,south africa,F,18,,N,03-Feb-1920
5245,1920,Unprovoked,australia,M,,,Y,Reported 24-Jan-1920
5246,1920,Unprovoked,australia,M,12,,Y,15-Jan-1920
5247,1920,Unprovoked,jamaica,M,,,Y,1920s
5248,1920,Unprovoked,south africa,M,12,,N,1920
5249,1919,Unprovoked,australia,M,29,,N,Reported 30-Dec-1919
5250,1919,Unprovoked,australia,M,47,,Y,07-Dec-1919
5251,1919,Unprovoked,australia,M,,,N,18-Nov-1919
5252,1919,Unprovoked,costa rica,M,,,Y,12-Sep-1919
5253,1919,Unprovoked,usa,M,,,N,10-Aug-1919
5254,1919,Unprovoked,usa,M,,,N,29-May-1919
5255,1919,Unprovoked,usa,M,,"3.7 m [12'], 1200-lb shark. Shark caught & its jaw exhibited at the Carnegie Museum",Y,06-Apr-1919
5256,1919,Invalid,australia,M,,Shark involvement prior to death unconfirmed,UNKNOWN,16-Mar-1919
5257,1919,Unprovoked,australia,M,,3.7 m to 4.3 m [12' to 14']  shark,N,17-Jan-1919
5258,1919,Unprovoked,new zealand,F,,,N,15-Jan-1919
5259,1919,Unprovoked,australia,M,13,12' shark,Y,09-Jan-1919
5260,1919,Unprovoked,australia,M,38,,Y,05-Jan-1919
5261,1919,Boating,italy,M,,13' shark,N,Reported to have taken place in 1919
5262,1919,Unprovoked,usa,F,,,N,1919
5263,1918,Unprovoked,usa,M,,,Y,Nov-1918
5264,1918,Sea Disaster,san domingo,M,,"Tiger sharks, 2.4 m to 4.9 m [8' to 16'] ",Y,Nov-1918
5265,1918,Unprovoked,australia,M,22,,Y,19-Sep-1918
5266,1918,Unprovoked,australia,M,,12' shark,N,22-Mar-1918
5267,1918,Unprovoked,australia,M,,,N,1918
5268,1917,Unprovoked,australia,M,,,N,15-Dec-1917
5269,1917,Unprovoked,mozambique,M,,,Y,Nov-1917
5270,1917,Unprovoked,usa,M,,,N,21-Sep-1917
5271,1917,Provoked,usa,M,,12' shark,N,09-Sep-1917
5272,1917,Unprovoked,panama,M,,,Y,Sep-1917
5273,1917,Unprovoked,usa,M,,,Y,18-Jul-1917
5274,1917,Sea Disaster,ireland,M,,,Y,15-Jul-1917
5275,1917,Unprovoked,usa,M,,,N,03-Jun-1917
5276,1917,Unprovoked,philippines,M,,,Y,31-May-1917
5277,1917,Unprovoked,kuwait,M,,,N,Reported 05-May-1917
5278,1917,Unprovoked,libya,M,,,N,1917
5279,1916,Unprovoked,australia,M,25,,N,30-Dec-1916
5280,1916,Unprovoked,australia,M,41,,Y,08-Dec-1916
5281,1916,Unprovoked,australia,F,,,N,08-Dec-1916
5282,1916,Provoked,panama,M,,,N,15-Nov-1916
5283,1916,Unprovoked,australia,M,,,Y,10-Nov-1916
5284,1916,Unprovoked,australia,M,27,,Y,09-Nov-1916
5285,1916,Provoked,usa,M,,,Y,11-Oct-1916
5286,1916,Unprovoked,usa,M,,,N, 24-Aug-1916
5287,1916,Unprovoked,usa,M,,,N,26-Jul-1916
5288,1916,Invalid,usa,F,,,,13-Jul-1916
5289,1916,Unprovoked,usa,M,,,N,13-Jul-1916
5290,1916,Unprovoked,usa,M,12,Said to involve a 2.7 m [9'] shark,N,12-Jul-1916
5291,1916,Unprovoked,usa,M,24,3 m [10'] shark,Y,12-Jul-1916
5292,1916,Unprovoked,usa,M,10,,Y,12-Jul-1916
5293,1916,Sea Disaster,bahamas,M,,,Y,11-Jul-1916
5294,1916,Unprovoked,spain,M,,,N,08-Jul-1916
5295,1916,Unprovoked,philippines,M,,,N,07-Jul-1916
5296,1916,Unprovoked,usa,M,,Thought to involve a 2.6 m [8.5'] white shark,Y,06-Jul-1916
5297,1916,Unprovoked,usa,M,24,Thought to involve a 2.6 m [8.5'] white shark,Y,01-Jul-1916
5298,1916,Unprovoked,usa,M,10 or 12,,N,30-Jun-1916
5299,1916,Unprovoked,atlantic ocean,M,,,Y,Reported 24-Jun-1916
5300,1916,Provoked,usa,M,26,,N,23-Jun-1916
5301,1916,Unprovoked,australia,M,,,Y,Reported 25-Apr-1916
5302,1916,Unprovoked,australia,M,17,,Y,03-Apr-1916
5303,1916,Unprovoked,australia,M,,,N,19-Mar-1916
5304,1915,Unprovoked,australia,M,,,N,Reported 09-Dec-1915
5305,1915,Unprovoked,australia,M,10,,N,10-Nov-1915
5306,1915,Unprovoked,australia,M,,,N,08-Nov-1914
5307,1915,Unprovoked,usa,M,,,N,03-Aug-1915
5308,1915,Unprovoked,mexico,M,,,Y,Reported 06-Jul-1915
5309,1915,Invalid,egypt,M,,Shark involvement prior to death unconfirmed,,Reported 15-May-1915
5310,1915,Unprovoked,australia,M,,3 m [10'] shark,N,29-Mar-1915
5311,1915,Unprovoked,australia,M,,,N,06-Feb-1915
5312,1915,Invalid,new zealand,M,,Shark involvement prior to death unconfirmed,,13-Jan-1915
5313,1915,Unprovoked,australia,M,17,,Y,01-Jan-1915
5314,1915,Invalid,usa,M,,"Reported to involve a 3.7 m [12'] shark, possibly a white shark",,Ca. 1915
5315,1914,Unprovoked,australia,M,,,N,Reported 04-Dec-1914
5316,1914,Sea Disaster,samoa,F,,,N,17-Oct-1914
5317,1914,Unprovoked,jamaica,M,,"A 20' shark known as ""Old Tom""",Y,Reported 26-Sep-1914
5318,1914,Unprovoked,usa,M,17,,Y,09-Sep-1914
5319,1914,Unprovoked,croatia,F,,1.5 m [5'] shark,N,Reported 15-Jul-1914
5320,1914,Provoked,usa,M,,,N,Reported 09-Jul-1914
5321,1914,Unprovoked,croatia,M,,6 m shark,N,07-Jul-1914
5322,1914,Boating,montenegro,M,,,N,13-Jun-1914
5323,1914,Unprovoked,australia,M,43,,Y,10-Jun-1914
5324,1914,Sea Disaster,new caledonia,M,,,Y,31-May-1914
5325,1914,Provoked,usa,F,,3' shark,N,14-May-1914
5326,1914,Invalid,usa,M,,Shark involvement prior to death unconfirmed,,Reported 14-Mar-1914
5327,1914,Sea Disaster,guyana,M,,,Y,Reported 10-Mar-1914
5328,1914,Unprovoked,usa,M,,,Y,03-Mar-1914
5329,1914,Unprovoked,australia,M,,said to involve a tiger shark,N,Reported 09-Feb-1914
5330,1914,Unprovoked,australia,M,,,N,  03-Feb-1914
5331,1914,Unprovoked,australia,F,,,N,Reported 17-Jan-1914
5332,1914,Unprovoked,south africa,F,,,UNKNOWN,1914
5333,1913,Provoked,usa,,,13' shark,N,Reported 30-Dec-1913
5334,1913,Sea Disaster,cuba,M,,,Y,Reported 26-Dec-1913
5335,1913,Unprovoked,nigeria,M,,,Y,27-Nov-1913
5336,1913,Unprovoked,australia,M,12,,N,21-Nov-1913
5337,1913,Unprovoked,usa,M,,Said to involve a 2.4 m [8'] hammerhead shark,N,21-Sep-1913
5338,1913,Provoked,croatia,M,,2 m shark,N,03-Sep-1913
5339,1913,Invalid,usa,M,,Shark involvement prior to death unconfirmed,,Reported 27-Aug-1913
5340,1913,Invalid,italy,,,Shark involvement prior to death unconfirmed,,26-Aug-1913
5341,1913,Unprovoked,usa,M,,,Y,12-July-1913
5342,1913,Unprovoked,costa rica,M,,,Y,Reported 10-Jul-1913
5343,1913,Provoked,usa,M,,,N,21-May-1913
5344,1913,Provoked,australia,M,,,N,02-May-1913
5345,1913,Unprovoked,samoa,M,,,N,27-Mar-1913
5346,1913,Unprovoked,australia,M,,Tiger shark ,N,Jan-1913
5347,1913,Unprovoked,reunion,M,,,Y,1913
5349,1913,Unprovoked,australia,M,,,N,1913
5350,1912,Sea Disaster,philippines,F,19,,Y,Reported 30-Nov-1912
5351,1912,Unprovoked,usa,M,12,,Y,30-Aug-1912
5352,1912,Unprovoked,usa,M,,8' shark,N,23-Jul-1912
5353,1912,Unprovoked,solomon islands,M,,,Y,Reported 06-Jul-1912
5354,1912,Invalid,south africa,M,,Shark involvement prior to death unconfirmed,,04-May-1912
5355,1912,Unprovoked,new zealand,M,,,N,18-Mar-1912
5356,1912,Provoked,australia,M,,,N,22-Feb-1912
5357,1912,Unprovoked,australia,M,18,,N,19-Feb-1912
5358,1912,Unprovoked,new caledonia,M,,,N,03-Feb-1912
5359,1912,Unprovoked,australia,M,21,"2.8 m [9'3""] whaler shark captured 3 days later with his remains in its gut",Y,26-Jan-1912
5360,1912,Unprovoked,fiji,M,7,,Y,Reported 13-Jan-1912
5361,1912,Unprovoked,australia,M,,"C. macrurus captured 48 hours after attack with tissue removed from man in its gut; species identified by G.P. Whitley,  reported as C. obscurus by  R. Steel",N,06-Jan-1912
5362,1912,Unprovoked,australia,M,,,Y,01-Jan-1912
5363,1912,Unprovoked,spain,M,,White shark,Y,1912
5364,1911,Invalid,usa,M,,Shark involvement prior to death unconfirmed,,08-Nov-1911
5365,1911,Unprovoked,usa,M,,,Y,26-Oct-1911
5366,1911,Unprovoked,australia,M,23,,N,25-Oct-1911
5367,1911,Unprovoked,usa,M,,,Y,23-Sep-1911
5368,1911,Unprovoked,usa,M,,,Y,20-Sep-1911
5369,1911,Unprovoked,usa,M,,,N,17-Sep-1911
5370,1911,Unprovoked,spain,M,,,Y,Reported 31-Jul-1911
5371,1911,Provoked,usa,M,,,N,Reported 16-Jul-1911
5372,1911,Unprovoked,south africa,M,64,,Y,09-May-1911
5373,1911,Provoked,usa,M,,5' shark,N,Reported 01-May-1911
5374,1911,Unprovoked,south africa,M,,,Y,01-May-1911
5375,1911,Boating,new zealand,,,,N,Reported 08-Apr-1911
5376,1911,Unprovoked,australia,M,,,Y,Reported 29-Mar-1911
5377,1911,Sea Disaster,australia,M,22,,N,04-Jan-1911
5378,1911,Unprovoked,usa,M,,,N,1911
5379,1911,Unprovoked,new zealand,M,50,,Y,Ca. 1911
5380,1910,Invalid,croatia,M,,Questionable,,Reported 25-Dec-1910
5381,1910,Sea Disaster,australia,M,,,Y,Reported 23-Dec-1910
5382,1910,Provoked,north atlantic ocean,M,,Angel shark,N,28-Nov-1910
5383,1910,Unprovoked,australia,M,,Said to involve  9' blue shark,N,24-Nov-1910
5384,1910,Unprovoked,mexico,M,,,N,Reported 25-Jun-1910
5385,1910,Sea Disaster,mozambique,,,,Y,Reported 08-Jun-1910
5386,1910,Invalid,usa,M,,Shark involvement prior to death unconfirmed,,Reported 16-May-1910
5387,1910,Unprovoked,panama,M,,,Y,31-Mar-1910
5388,1910,Unprovoked,new zealand,M,,6' shark,N,08-Mar-1910
5389,1910,Invalid,usa,M,,Invalid,,Mar-1910
5390,1910,Unprovoked,australia,M,,5.5' to 6' shark,N,  16-Feb-1910
5391,1910,Unprovoked,australia,M,,,Y,26-Jan-1910
5392,1910,Invalid,usa,M,,Shark involvement prior to death unconfirmed,,1910
5393,1910,Unprovoked,philippines,M,,6 m [20'] shark,UNKNOWN,1910
5394,1909,Unprovoked,usa,M,,,N,Reported 26-Nov-1909
5395,1909,Unprovoked,australia,M,,,Y,Reported 15-Dec-1909
5396,1909,Provoked,australia,M,,7' shark,N,05-Dec-1909
5397,1909,Sea Disaster,indonesia,,,,Y,14-Nov-1909 to 19-Nov-1909
5398,1909,Provoked,usa,M,,5' shark,N,Reported 04-Sep-1909
5399,1909,Unprovoked,usa,M,,,Y,13-Aug-1909
5400,1909,Unprovoked,usa,M,,,N,24-Jul-1909
5401,1909,Unprovoked,usa,M,16,,N,15-Jul-1909
5402,1909,Unprovoked,mexico,F,,,Y,Reported 26-Jun-1909
5403,1909,Unprovoked,south africa,M,,18-foot shark,Y,26-Jun-1909
5404,1909,Sea Disaster,australia,M,,,Y,18-Jun-1909
5405,1909,Provoked,spain,M,,,N,Reported 27-Apr-1909
5406,1909,Invalid,usa,F,19,Questionable,,10-Apr-1909
5407,1909,Unprovoked,tunisia,M,,,Y,Reported 09-Apr-1909
5408,1909,Sea Disaster,south africa,F,,,Y,06-Mar-1909
5409,1909,Invalid,,M,36,Questionable,,17-Jan-1909
5410,1909,Invalid,italy,,,Shark involvement prior to death was not confirmed,,Jan-1909
5411,1909,Unprovoked,australia,,,,N ,1909
5412,1908,Unprovoked,south africa,M,16,,Y,31-Dec-1908
5413,1908,Unprovoked,mexico,M,,,Y,Reported 16-Dec-1908
5414,1908,Unprovoked,australia,M,,Remains recovered from 3 sharks,Y,   21-Sep-1908
5415,1908,Unprovoked,usa,M,,,N,05-Sep-1908
5416,1908,Unprovoked,spain,M,,,Y,Reported 28-Aug-1908
5417,1908,Invalid,spain,,,Questionable,,Reported 18-Jul-1908
5418,1908,Unprovoked,croatia,F,,"Species unknown, possible white shark",Y,Reported 08-Jul-1908
5419,1908,Unprovoked,egypt,M,,,Y,18-Jun-1908
5420,1908,Sea Disaster,usa,M,,,Y,08-Jun-1908
5421,1908,Sea Disaster,papua new guinea,.,,Allegedly a 33-foot shark,Y,Reported 02-Jun-1908
5422,1908,Sea Disaster,indonesia,F,,,Y,13-May-1908
5423,1908,Invalid,usa,M,,Questionable,,10-May-1908
5424,1908,Unprovoked,usa,M,,,Y,08-Jan-1908
5425,1907,Unprovoked,australia,M,,Bull shark,Y,21-Dec-1907
5426,1907,Unprovoked,australia,M,,,Y,Reported 18-Oct-1907
5427,1907,Unprovoked,china,M,,Shark involvement probable,N,Reported 16-Oct-1907
